movieid|Title|Year|Rated|Released|Runtime|Director|Writer|Actors|Poster|imdbRating|imdbVotes|imdbID|Action|Adventure|Animation|Biography|Comedy|Crime|Documentary|Drama|Family|Fantasy|History|Horror|Mystery|Romance|Sci-Fi|Thriller|War|Western
395|The Lord of the Rings: The Return of the King|2003|PG-13|37972|3 h 21 min|Peter Jackson|J.R.R. Tolkien, Fran Walsh|Elijah Wood, Viggo Mortensen, Ian McKellen, Orlando Bloom|http://ia.media-imdb.com/images/M/MV5BMjE4MjA1NTAyMV5BMl5BanBnXkFtZTcwNzM1NDQyMQ@@._V1_SX300.jpg|8.9|698029|tt0167260|1|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
396|The Lost|2006|K-18|39525|1 h 59 min|Chris Sivertson|Chris Sivertson, Jack Ketchum|Marc Senter, Shay Astar, Alex Frost, Megan Henning|http://ia.media-imdb.com/images/M/MV5BMjAyODg3MjkyMF5BMl5BanBnXkFtZTcwNjk1NDM3MQ@@._V1_SX300.jpg|5.9|1630|tt0451102|0|0|0|0|0|1|0|1|0|0|0|1|0|0|0|1|0|0
397|The Lost World: Jurassic Park|1997|PG-13|35573|2 h 9 min|Steven Spielberg|Michael Crichton, David Koepp|Jeff Goldblum, Julianne Moore, Pete Postlethwaite, Vince Vaughn|http://ia.media-imdb.com/images/M/MV5BMTYxNjY1NjE2OV5BMl5BanBnXkFtZTYwNzE0MDc4._V1_SX300.jpg|6.3|160384|tt0119567|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
398|The Loveless|1982|R|30827|1 h 22 min|Kathryn Bigelow, Monty Montgomery|Kathryn Bigelow, Monty Montgomery|Willem Dafoe, J. Don Ferguson, Robert Gordon, Marin Kanter|http://ia.media-imdb.com/images/M/MV5BNjM5NzA1MzAzNl5BMl5BanBnXkFtZTcwMjUzMjcyMQ@@._V1_SX300.jpg|6.1|559|tt0085872|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
399|The Man Who Wasn't There|2001|R|37190|1 h 56 min|Joel Coen|Joel Coen, Ethan Coen|Billy Bob Thornton, Frances McDormand, Michael Badalucco, James Gandolfini|http://ia.media-imdb.com/images/M/MV5BMTIxNDA0NTExNF5BMl5BanBnXkFtZTYwMTI2MDI5._V1_SX300.jpg|7.6|63031|tt0243133|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
400|The Manchurian Candidate|2004|R|38198|2 h 9 min|Jonathan Demme|Richard Condon, George Axelrod|Denzel Washington, Liev Schreiber, Meryl Streep, Kimberly Elise|http://ia.media-imdb.com/images/M/MV5BMTI3MTY2MTQxNV5BMl5BanBnXkFtZTcwNjk2NDYyMQ@@._V1_SX300.jpg|6.6|64793|tt0368008|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|1|0|0
401|The Matrix|1999|R|36250|2 h 16 min|Andy Wachowski, Lana Wachowski|Andy Wachowski, Lana Wachowski|Keanu Reeves, Laurence Fishburne, Carrie-Anne Moss, Hugo Weaving|http://ia.media-imdb.com/images/M/MV5BMjEzNjg1NTg2NV5BMl5BanBnXkFtZTYwNjY3MzQ5._V1_SX300.jpg|8.7|705638|tt0133093|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
402|The Missing|2003|R|37951|2 h 17 min|Ron Howard|Thomas Eidson, Ken Kaufman|Tommy Lee Jones, Cate Blanchett, Evan Rachel Wood, Jenna Boyd|http://ia.media-imdb.com/images/M/MV5BMTA2NjgxMjczMTNeQTJeQWpwZ15BbWU3MDAxNTE2MjE@._V1_SX300.jpg|6.4|21357|tt0338188|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1
403|The Next Three Days|2010|PG-13|40501|2 h 13 min|Paul Haggis|Paul Haggis, Fred Cavayé|Russell Crowe, Elizabeth Banks, Liam Neeson, Michael Buie|http://ia.media-imdb.com/images/M/MV5BMjAzMjk4NjI4M15BMl5BanBnXkFtZTcwNjQ4OTEwNA@@._V1_SX300.jpg|7.3|97522|tt1458175|0|0|0|0|0|1|0|1|0|0|0|0|0|1|0|1|0|0
404|The Paper|1994|R|34411|1 h 52 min|Ron Howard|David Koepp, Stephen Koepp|Michael Keaton, Glenn Close, Robert Duvall, Marisa Tomei|http://ia.media-imdb.com/images/M/MV5BODE5NjI3NjM3N15BMl5BanBnXkFtZTcwNzYwMTgyMQ@@._V1_SX300.jpg|6.4|7921|tt0110771|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0
405|The Pianist|2002|R|37708|2 h 30 min|Roman Polanski|Ronald Harwood, Wladyslaw Szpilman|Adrien Brody, Thomas Kretschmann, Frank Finlay, Emilia Fox|http://ia.media-imdb.com/images/M/MV5BMTc4OTkyOTA3OF5BMl5BanBnXkFtZTYwMDIxNjk5._V1_SX300.jpg|8.5|273720|tt0253474|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|1|0
406|The Prestige|2006|PG-13|39010|2 h 10 min|Christopher Nolan|Jonathan Nolan, Christopher Nolan|Christian Bale, Hugh Jackman, Scarlett Johansson, Michael Caine|http://ia.media-imdb.com/images/M/MV5BMjA4NDI0MTIxNF5BMl5BanBnXkFtZTYwNTM0MzY2._V1_SX300.jpg|8.4|454539|tt0482571|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|1|0|0
407|The Princess Bride|1987|PG|32045|1 h 38 min|Rob Reiner|William Goldman, William Goldman|Cary Elwes, Mandy Patinkin, Robin Wright, Chris Sarandon|http://ia.media-imdb.com/images/M/MV5BMjM0Nzk5NTc4OV5BMl5BanBnXkFtZTcwMDA2MzgxNA@@._V1_SX300.jpg|8.1|193072|tt0093779|0|1|0|0|1|0|0|0|1|1|0|0|0|1|0|0|0|0
408|The Purge|2013|R|41432|1 h 25 min|James DeMonaco|James DeMonaco|Ethan Hawke, Lena Headey, Max Burkholder, Adelaide Kane|http://ia.media-imdb.com/images/M/MV5BMTU0OTE1Nzk2NF5BMl5BanBnXkFtZTcwMjE5NDY0OQ@@._V1_SX300.jpg|5.6|13185|tt2184339|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|1|0|0
409|The Quick and the Undead|2006|MA|38750|1 h 30 min|Gerald Nott|Gerald Nott|Clint Glenn Hummel, Toar Campbell, Dion Day, Nicola Giacobbe|http://ia.media-imdb.com/images/M/MV5BMTMxODE3MDU1OF5BMl5BanBnXkFtZTcwMjIyOTYzMQ@@._V1_SX300.jpg|2.6|1138|tt0495747|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1
410|The Raid: Redemption|2011|R|41012|1 h 41 min|Gareth Evans|Gareth Evans|Iko Uwais, Ananda George, Ray Sahetapy, Donny Alamsyah|http://ia.media-imdb.com/images/M/MV5BMTgxODQyNTY0MV5BMl5BanBnXkFtZTcwMjMwMjU0Nw@@._V1_SX300.jpg|7.6|70152|tt1899353|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0
411|The Road to Freedom|2011|R|40816|1 h 33 min|Brendan Moriarty|Margie Rogers, Thomas Schade|Joshua Fredric Smith, Scott Maguire, Nhem Sokun, Tom Proctor|http://ia.media-imdb.com/images/M/MV5BMjIzMDM2MTIxM15BMl5BanBnXkFtZTcwMDQ2OTkzNg@@._V1_SX300.jpg|4.4|58|tt1469387|0|1|0|0|0|0|0|1|0|0|1|0|0|0|0|0|1|0
412|The Rookie|2002|G|37344|2 h 7 min|John Lee Hancock|Mike Rich|Dennis Quaid, J.D. Evermore, Rachel Griffiths, Jay Hernandez|http://ia.media-imdb.com/images/M/MV5BODYzNTYzNTA3MF5BMl5BanBnXkFtZTYwMjE0MjQ3._V1_SX300.jpg|6.9|18997|tt0265662|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0
413|The Secret in Their Eyes|2009|R|40038|2 h 9 min|Juan José Campanella|Eduardo Sacheri, Juan José Campanella|Ricardo Darín, Soledad Villamil, Pablo Rago, Carla Quevedo|http://ia.media-imdb.com/images/M/MV5BMTgwNTI3OTczOV5BMl5BanBnXkFtZTcwMTM3MTUyMw@@._V1_SX300.jpg|8.2|67077|tt1305806|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|1|0|0
414|The Shaggy Dog|2006|PG|38786|1 h 38 min|Brian Robbins|Cormac Wibberley, Marianne Wibberley|Tim Allen, Kristin Davis, Craig Kilborn, Zena Grey|http://ia.media-imdb.com/images/M/MV5BMTY0NzM0OTE1N15BMl5BanBnXkFtZTcwMjQ0NjIzMQ@@._V1_SX300.jpg|4.3|10785|tt0393735|0|0|0|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0
415|The Simpsons Movie|2007|PG-13|39290|1 h 27 min|David Silverman|James L. Brooks, Matt Groening|Dan Castellaneta, Julie Kavner, Nancy Cartwright, Yeardley Smith|http://ia.media-imdb.com/images/M/MV5BMTgxMDczMTA5N15BMl5BanBnXkFtZTcwMzk1MzMzMw@@._V1_SX300.jpg|7.4|183544|tt0462538|0|1|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0
416|The Spiderwick Chronicles|2008|PG|39492|1 h 36 min|Mark Waters|Karey Kirkpatrick, David Berenbaum|Freddie Highmore, Sarah Bolger, David Strathairn, Mary-Louise Parker|http://ia.media-imdb.com/images/M/MV5BMTMzMDcyMzM2Ml5BMl5BanBnXkFtZTYwNzg1Nzc4._V1_SX300.jpg|6.6|44187|tt0416236|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0
417|The Sum of All Fears|2002|PG-13|37407|2 h 4 min|Phil Alden Robinson|Tom Clancy, Paul Attanasio|Ben Affleck, Morgan Freeman, Ian Mongrain, Russell Bobbitt|http://ia.media-imdb.com/images/M/MV5BMTIwMTEyNDQ2MF5BMl5BanBnXkFtZTYwMzcxNjc5._V1_SX300.jpg|6.3|63114|tt0164184|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
418|The Swan Princess Christmas|2012|PG|N/A|1 h 30 min|Richard Rich|Yuri Lowenthal|James Arrington, Maxine Blue, G.K. Bowes, Elle Deets|http://ia.media-imdb.com/images/M/MV5BMTUxMDQ2NDQ4Ml5BMl5BanBnXkFtZTcwNDU5ODA3OA@@._V1_SX300.jpg|3.7|114|tt1984279|0|1|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0
419|The Terminal|2004|PG-13|38156|2 h 8 min|Steven Spielberg|Andrew Niccol, Sacha Gervasi|Tom Hanks, Catherine Zeta-Jones, Chi McBride, Stanley Tucci|http://ia.media-imdb.com/images/M/MV5BMTM1MTIwNTMxOF5BMl5BanBnXkFtZTcwNjIxMjQyMw@@._V1_SX300.jpg|7.2|184259|tt0362227|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0
420|The Terminator|1984|R|30981|1 h 47 min|James Cameron|James Cameron, Gale Anne Hurd|Arnold Schwarzenegger, Linda Hamilton, Michael Biehn, Paul Winfield|http://ia.media-imdb.com/images/M/MV5BODE1MDczNTUxOV5BMl5BanBnXkFtZTcwMTA0NDQyNA@@._V1_SX300.jpg|8.1|348275|tt0088247|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0
421|The Thing|1982|R|30127|1 h 49 min|John Carpenter|Bill Lancaster, John W. Campbell Jr.|Kurt Russell, Wilford Brimley, Keith David, Richard Masur|http://ia.media-imdb.com/images/M/MV5BMTkxMDA1MTA4Nl5BMl5BanBnXkFtZTcwOTkzNjk3OA@@._V1_SX300.jpg|8.2|161726|tt0084787|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|0|0
422|The Town|2010|R|40438|2 h 5 min|Ben Affleck|Peter Craig, Ben Affleck|Ben Affleck, Rebecca Hall, Jon Hamm, Jeremy Renner|http://ia.media-imdb.com/images/M/MV5BMTcyNzcxODg3Nl5BMl5BanBnXkFtZTcwMTUyNjQ3Mw@@._V1_SX300.jpg|7.6|183727|tt0840361|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0
423|The Treasure of the Sierra Madre|1948|Approved|17556|2 h 6 min|John Huston|John Huston, B. Traven|Humphrey Bogart, Walter Huston, Tim Holt, Bruce Bennett|http://ia.media-imdb.com/images/M/MV5BMjEyMjU0ODM3OV5BMl5BanBnXkFtZTcwNDkyMTUyMg@@._V1_SX300.jpg|8.4|51252|tt0040897|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1
424|The Twilight Saga: Breaking Dawn - Part 1|2011|PG-13|40865|1 h 57 min|Bill Condon|Melissa Rosenberg, Stephenie Meyer|Kristen Stewart, Robert Pattinson, Taylor Lautner, Gil Birmingham|http://ia.media-imdb.com/images/M/MV5BODgxNDE0OTAzOF5BMl5BanBnXkFtZTcwNzcwODE2Ng@@._V1_SX300.jpg|4.8|122966|tt1324999|0|1|0|0|0|0|0|1|0|1|0|0|0|1|0|0|0|0
425|The Usual Suspects|1995|R|34927|1 h 46 min|Bryan Singer|Christopher McQuarrie|Kevin Spacey, Gabriel Byrne, Chazz Palminteri, Stephen Baldwin|http://ia.media-imdb.com/images/M/MV5BMzI1MjI5MDQyOV5BMl5BanBnXkFtZTcwNzE4Mjg3NA@@._V1_SX300.jpg|8.7|445105|tt0114814|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|1|0|0
426|The Way Back|2010|PG-13|40564|2 h 13 min|Peter Weir|Peter Weir, Keith R. Clarke|Jim Sturgess, Ed Harris, Colin Farrell, Mark Strong|http://ia.media-imdb.com/images/M/MV5BMTg5MTc5MTM3Ml5BMl5BanBnXkFtZTcwMDI2NzgwNA@@._V1_SX300.jpg|7.3|56394|tt1023114|0|1|0|0|0|0|0|1|0|0|1|0|0|0|0|0|0|0
427|The Weight of Water|2000|R|36980|1 h 53 min|Kathryn Bigelow|Anita Shreve, Alice Arlen|Catherine McCormack, Sean Penn, Sarah Polley, Elizabeth Hurley|http://ia.media-imdb.com/images/M/MV5BMTg2NDY5Nzk4M15BMl5BanBnXkFtZTcwMTA4MTQyMQ@@._V1_SX300.jpg|5.9|6143|tt0210382|0|0|0|0|0|1|0|1|0|0|0|0|1|0|0|1|0|0
428|The White Countess|2005|PG-13|38758|2 h 15 min|James Ivory|Kazuo Ishiguro|Ralph Fiennes, Natasha Richardson, Vanessa Redgrave, Lynn Redgrave|http://ia.media-imdb.com/images/M/MV5BMzMzMDgxNzQ4MV5BMl5BanBnXkFtZTcwMTczNjEzMQ@@._V1_SX300.jpg|6.5|3863|tt0384686|0|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|1|0
429|The Wizard of Oz|1939|Approved|14482|1 h 41 min|Victor Fleming|Noel Langley, Florence Ryerson|Judy Garland, Frank Morgan, Ray Bolger, Bert Lahr|http://ia.media-imdb.com/images/M/MV5BMTU0MTA2OTIwNF5BMl5BanBnXkFtZTcwMzA0Njk3OA@@._V1_SX300.jpg|8.2|176061|tt0032138|0|1|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0
430|Thelma & Louise|1991|R|33382|2 h 10 min|Ridley Scott|Callie Khouri|Susan Sarandon, Geena Davis, Harvey Keitel, Michael Madsen|http://ia.media-imdb.com/images/M/MV5BMjIxNDgzMDE2MF5BMl5BanBnXkFtZTcwNzY5NTk1NA@@._V1_SX300.jpg|7.3|69251|tt0103074|0|1|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0
431|There Will Be Blood|2007|R|39472|2 h 38 min|Paul Thomas Anderson|Paul Thomas Anderson, Upton Sinclair|Daniel Day-Lewis, Paul Dano, Ciarán Hinds, Martin Stringer|http://ia.media-imdb.com/images/M/MV5BMjA0NjE1ODEyNV5BMl5BanBnXkFtZTcwNDIzMzE5NQ@@._V1_SX300.jpg|8.1|233600|tt0469494|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
432|They Came from Within|1975|R|27947|1 h 27 min|David Cronenberg|David Cronenberg|Paul Hampton, Joe Silver, Lynn Lowry, Allan Kolman|http://ia.media-imdb.com/images/M/MV5BMTc1NzY1NjM1MV5BMl5BanBnXkFtZTcwOTE4MTYyMQ@@._V1_SX300.jpg|6.6|7838|tt0073705|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0
433|Titanic|1997|PG-13|35783|3 h 14 min|James Cameron|James Cameron|Leonardo DiCaprio, Kate Winslet, Billy Zane, Kathy Bates|http://ia.media-imdb.com/images/M/MV5BMjExNzM0NDM0N15BMl5BanBnXkFtZTcwMzkxOTUwNw@@._V1_SX300.jpg|7.6|477821|tt0120338|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
434|TMNT|2007|PG|39164|1 h 27 min|Kevin Munroe|Kevin Munroe, Peter Laird|Patrick Stewart, Mako, Chris Evans, Nolan North|http://ia.media-imdb.com/images/M/MV5BMjE1MzcwNTE5OV5BMl5BanBnXkFtZTcwMTIxNzQ0MQ@@._V1_SX300.jpg|6.3|40405|tt0453556|1|1|1|0|1|0|0|0|1|1|0|0|0|0|1|0|0|0
435|Tomorrow, When the War Began|2010|R|40963|1 h 43 min|Stuart Beattie|John Marsden, Stuart Beattie|Caitlin Stasey, Rachel Hurd-Wood, Lincoln Lewis, Deniz Akdeniz|http://ia.media-imdb.com/images/M/MV5BMTM4MDEyNDE1OV5BMl5BanBnXkFtZTcwOTA4NjA0Nw@@._V1_SX300.jpg|6.1|18381|tt1456941|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0
436|Tony|2009|18|N/A|1 h 16 min|Gerard Johnson|Gerard Johnson|Peter Ferdinando, Frank Boyce, Lorenzo Camporese, Cyrus Desir|http://ia.media-imdb.com/images/M/MV5BMTY4NzQ4OTc4M15BMl5BanBnXkFtZTcwMjQ0MTAxMw@@._V1_SX300.jpg|5.9|1597|tt1120945|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|1|0|0
437|Toy Story|1995|G|35025|1 h 21 min|John Lasseter|John Lasseter, Pete Docter|Tom Hanks, Tim Allen, Don Rickles, Jim Varney|http://ia.media-imdb.com/images/M/MV5BMTgwMjI4MzU5N15BMl5BanBnXkFtZTcwMTMyNTk3OA@@._V1_SX300.jpg|8.3|335769|tt0114709|0|1|1|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0
438|Toy Story 3|2010|G|40347|1 h 43 min|Lee Unkrich|John Lasseter, Andrew Stanton|Tom Hanks, Tim Allen, Joan Cusack, Ned Beatty|http://ia.media-imdb.com/images/M/MV5BMTgxOTY4Mjc0MF5BMl5BanBnXkFtZTcwNTA4MDQyMw@@._V1_SX300.jpg|8.5|290498|tt0435761|0|1|1|0|1|0|0|0|1|1|0|0|0|0|0|0|0|0
439|Traffic|2000|R|36896|2 h 27 min|Steven Soderbergh|Simon Moore, Stephen Gaghan|Michael Douglas, Benicio Del Toro, Catherine Zeta-Jones, Jacob Vargas|http://ia.media-imdb.com/images/M/MV5BMjA2MjA1MTA0OF5BMl5BanBnXkFtZTcwNTA5MTIzMQ@@._V1_SX300.jpg|7.7|132933|tt0181865|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0
440|Transformers|2007|PG-13|39266|2 h 24 min|Michael Bay|Roberto Orci, Alex Kurtzman|Shia LaBeouf, Megan Fox, Josh Duhamel, Tyrese Gibson|http://ia.media-imdb.com/images/M/MV5BMTQwNjU5MzUzNl5BMl5BanBnXkFtZTYwMzc1MTI3._V1_SX300.jpg|7.1|352055|tt0418279|1|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0
441|True Crime|1999|R|36238|2 h 7 min|Clint Eastwood|Andrew Klavan, Larry Gross|Clint Eastwood, Isaiah Washington, LisaGay Hamilton, James Woods|http://ia.media-imdb.com/images/M/MV5BNjgwMjkxNzY4OV5BMl5BanBnXkFtZTcwNzIyNTY1Mw@@._V1_SX300.jpg|6.5|18581|tt0139668|0|0|0|0|0|1|0|1|0|0|0|0|1|0|0|1|0|0
442|True Grit|2010|PG-13|40534|1 h 50 min|Ethan Coen, Joel Coen|Joel Coen, Ethan Coen|Jeff Bridges, Matt Damon, Hailee Steinfeld, Josh Brolin|http://ia.media-imdb.com/images/M/MV5BMjIxNjAzODQ0N15BMl5BanBnXkFtZTcwODY2MjMyNA@@._V1_SX300.jpg|7.7|161517|tt1403865|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1
443|True Lies|1994|R|34530|2 h 21 min|James Cameron|Claude Zidi, Simon Michaël|Arnold Schwarzenegger, Jamie Lee Curtis, Tom Arnold, Bill Paxton|http://ia.media-imdb.com/images/M/MV5BMTM4OTIzNjcxM15BMl5BanBnXkFtZTcwMjc2MzE2MQ@@._V1_SX300.jpg|7.2|130928|tt0111503|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0
444|U Turn|1997|R|35706|2 h 5 min|Oliver Stone|John Ridley, John Ridley|Sean Penn, Jennifer Lopez, Nick Nolte, Billy Bob Thornton|http://ia.media-imdb.com/images/M/MV5BMjEwMDg3Nzk4Nl5BMl5BanBnXkFtZTcwNjY1MjQyMQ@@._V1_SX300.jpg|6.7|33241|tt0120399|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0
445|Unaccompanied Minors|2006|PG|39059|1 h 30 min|Paul Feig|Jacob Meszaros, Mya Stark|Dyllan Christopher, Tyler James Williams, Gia Mantegna, Quinn Shephard|http://ia.media-imdb.com/images/M/MV5BMTk4MDY2NDYwOV5BMl5BanBnXkFtZTcwNDc5OTYzMQ@@._V1_SX300.jpg|4.4|6109|tt0488658|0|1|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0
446|Underneath|1995|R|34817|1 h 39 min|Steven Soderbergh|Don Tracy, Steven Soderbergh|Peter Gallagher, Elisabeth Shue, Alison Elliott, William Fichtner|http://ia.media-imdb.com/images/M/MV5BMTMzNDc5NzU3N15BMl5BanBnXkFtZTcwNzgxOTEyMQ@@._V1_SX300.jpg|6.2|1877|tt0114788|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|1|0|0
447|Underworld: Rise of the Lycans|2009|R|39836|1 h 32 min|Patrick Tatopoulos|Danny McBride, Dirk Blackman|Rhona Mitra, Michael Sheen, Bill Nighy, Steven Mackintosh|http://ia.media-imdb.com/images/M/MV5BMTg1OTU5ODc0MV5BMl5BanBnXkFtZTcwNDYyMDUwMg@@._V1_SX300.jpg|6.5|75873|tt0834001|1|1|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0
448|Unearthed|2007|R|N/A|1 h 33 min|Matthew Leutwyler|Matthew Leutwyler|Emmanuelle Vaugier, Luke Goss, Beau Garrett, Charles Q. Murphy|http://ia.media-imdb.com/images/M/MV5BMTY3NDU4ODA1N15BMl5BanBnXkFtZTcwNjI2MTU1MQ@@._V1_SX300.jpg|4|2568|tt0475417|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|0|0
449|Unforgiven|1992|R|33823|2 h 11 min|Clint Eastwood|David Webb Peoples|Clint Eastwood, Gene Hackman, Morgan Freeman, Richard Harris|http://ia.media-imdb.com/images/M/MV5BMTkzNTc0NDc4OF5BMl5BanBnXkFtZTcwNTY1ODg3OA@@._V1_SX300.jpg|8.3|175930|tt0105695|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1
450|V for Vendetta|2005|R|38793|2 h 12 min|James McTeigue|Andy Wachowski, Lana Wachowski|Hugo Weaving, Natalie Portman, Rupert Graves, Stephen Rea|http://ia.media-imdb.com/images/M/MV5BOTI5ODc3NzExNV5BMl5BanBnXkFtZTcwNzYxNzQzMw@@._V1_SX300.jpg|8.2|466957|tt0434409|1|0|0|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0
451|Videodrome|1983|R|30351|1 h 29 min|David Cronenberg|David Cronenberg|James Woods, Deborah Harry, Sonja Smits, Peter Dvorsky|http://ia.media-imdb.com/images/M/MV5BMTQyODQ0OTY4M15BMl5BanBnXkFtZTcwMTk2ODYyMQ@@._V1_SX300.jpg|7.3|38800|tt0086541|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0
452|W.|2008|PG-13|39738|2 h 9 min|Oliver Stone|Stanley Weiser|Josh Brolin, Elizabeth Banks, Ioan Gruffudd, Colin Hanks|http://ia.media-imdb.com/images/M/MV5BMTkzMzg3NjM3OV5BMl5BanBnXkFtZTcwNTY1MzUzMw@@._V1_SX300.jpg|6.4|33006|tt1175491|0|0|0|1|0|0|0|1|0|0|1|0|0|0|0|0|0|0
453|Wall Street|1987|R|32122|2 h 6 min|Oliver Stone|Stanley Weiser, Oliver Stone|Charlie Sheen, Michael Douglas, Tamara Tunie, Franklin Cover|http://ia.media-imdb.com/images/M/MV5BMTI1NzczMTUxNV5BMl5BanBnXkFtZTcwODMzMjc1MQ@@._V1_SX300.jpg|7.4|84148|tt0094291|0|0|0|0|0|1|0|1|0|0|0|0|0|0|0|0|0|0
454|Wall Street: Money Never Sleeps|2010|PG-13|40445|2 h 13 min|Oliver Stone|Allan Loeb, Stephen Schiff|Shia LaBeouf, Michael Douglas, Carey Mulligan, Josh Brolin|http://ia.media-imdb.com/images/M/MV5BMTU5MDEzMzYwMF5BMl5BanBnXkFtZTcwNTcwMjUxMw@@._V1_SX300.jpg|6.2|59672|tt1027718|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
455|WALLÂ·E|2008|G|39626|1 h 38 min|Andrew Stanton|Andrew Stanton, Pete Docter|Ben Burtt, Elissa Knight, Jeff Garlin, Fred Willard|http://ia.media-imdb.com/images/M/MV5BMTczOTA3MzY2N15BMl5BanBnXkFtZTcwOTYwNjE2MQ@@._V1_SX300.jpg|8.5|394096|tt0910970|0|1|1|0|0|0|0|0|1|0|0|0|0|1|1|0|0|0
456|War Horse|2011|PG-13|40902|2 h 26 min|Steven Spielberg|Lee Hall, Richard Curtis|Jeremy Irvine, Emily Watson, David Thewlis, Benedict Cumberbatch|http://ia.media-imdb.com/images/M/MV5BMTU5MjgyNDY2NV5BMl5BanBnXkFtZTcwNjExNDc1Nw@@._V1_SX300.jpg|7.2|73170|tt1568911|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0
457|War of the Worlds|2005|PG-13|38532|1 h 56 min|Steven Spielberg|Josh Friedman, David Koepp|Tom Cruise, Dakota Fanning, Tim Robbins, Miranda Otto|http://ia.media-imdb.com/images/M/MV5BNDUyODAzNDI1Nl5BMl5BanBnXkFtZTcwMDA2NDAzMw@@._V1_SX300.jpg|6.5|221949|tt0407304|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0
458|Warm Bodies|2013|PG-13|41306|1 h 38 min|Jonathan Levine|Jonathan Levine, Isaac Marion|Nicholas Hoult, Teresa Palmer, John Malkovich, Analeigh Tipton|http://ia.media-imdb.com/images/M/MV5BMTQ4MjY2MjMzOV5BMl5BanBnXkFtZTcwMDUxNzIwOQ@@._V1._CR43,43.16667175292969,1298,1960.9999542236328_SX300.jpg|7|65856|tt1588173|0|0|0|0|1|0|0|0|0|0|0|1|0|1|0|0|0|0
459|Warrior|2011|PG-13|40795|2 h 20 min|Gavin O'Connor|Gavin O'Connor, Anthony Tambakis|Tom Hardy, Nick Nolte, Joel Edgerton, Jennifer Morrison|http://ia.media-imdb.com/images/M/MV5BMTk4ODk5MTMyNV5BMl5BanBnXkFtZTcwMDMyNTg0Ng@@._V1_SX300.jpg|8.2|172145|tt1291584|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0
